id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy
139,bambu,10,True,1.0,NO_BRAM,MEM_ACC_11,2,,,,,,,,,,,,,3.25,False,Random 30%
22,bambu,8,False,,NO_BRAM,MEM_ACC_NN,1,8.0,9.0,220.3322610496628,3.4613999999999985,369.0,299.0,70.0,0.0,225.0,18.0,8.0,5.0,19.88,False,Random 30%
151,bambu,10,True,2.0,NO_BRAM,MEM_ACC_11,2,,,,,,,,,,,,,4.25,False,Random 30%
108,bambu,8,True,2.0,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803055,2.1510000000000042,,,,,,,,,18.46,False,Random 30%
8,bambu,5,False,,NO_BRAM,MEM_ACC_N1,1,8.0,9.0,220.33226104966292,0.4614000000000005,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,19.77,True,Random 30%
7,bambu,5,False,,NO_BRAM,MEM_ACC_11,2,,,,,,,,,,,,,3.25,False,Random 30%
23,bambu,8,False,,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.3322610496628,3.4613999999999985,536.0,433.0,103.0,0.0,225.0,19.0,8.0,5.0,19.95,True,Random 30%
55,bambu,20,False,,NO_BRAM,MEM_ACC_11,2,,,,,,,,,,,,,3.98,False,Random 30%
59,bambu,20,False,,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.3322610496632,15.461400000000006,536.0,433.0,103.0,0.0,225.0,19.0,8.0,5.0,20.32,True,Random 30%
129,bambu,8,True,4.0,NO_BRAM,MEM_ACC_N1,2,8.0,9.0,220.3322610496628,3.4613999999999985,,,,,,,,,16.31,False,Random 30%
154,bambu,10,True,2.0,NO_BRAM,MEM_ACC_NN,1,8.0,9.0,220.3322610496628,5.4613999999999985,,,,,,,,,18.27,False,Random 30%
237,bambu,20,True,4.0,NO_BRAM,MEM_ACC_N1,2,8.0,9.0,220.3322610496632,15.461400000000006,,,,,,,,,19.8,False,Random 30%
143,bambu,10,True,1.0,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.3322610496628,5.4613999999999985,,,,,,,,,19.42,False,Random 30%
50,bambu,20,False,,ALL_BRAM,MEM_ACC_N1,1,8.0,6.0,170.96939647803057,14.151000000000005,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,19.37,True,Random 30%
183,bambu,15,True,2.0,ALL_BRAM,MEM_ACC_N1,2,8.0,6.0,170.96939647803057,9.151000000000005,,,,,,,,,19.83,False,Random 30%
166,bambu,10,True,4.0,NO_BRAM,MEM_ACC_NN,1,8.0,9.0,220.3322610496628,5.4613999999999985,,,,,,,,,20.89,False,Random 30%
179,bambu,15,True,1.0,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.3322610496632,10.461400000000006,,,,,,,,,20.0,False,Random 30%
227,bambu,20,True,2.0,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.3322610496632,15.461400000000006,,,,,,,,,19.47,False,Random 30%
107,bambu,8,True,1.0,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.3322610496628,3.4613999999999985,,,,,,,,,19.45,False,Random 30%
56,bambu,20,False,,NO_BRAM,MEM_ACC_N1,1,8.0,9.0,220.3322610496632,15.461400000000006,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,20.56,True,Random 30%
114,bambu,8,True,2.0,NO_BRAM,MEM_ACC_11,1,8.0,9.0,220.3322610496628,3.4613999999999985,,,,,,,,,15.38,False,Random 30%
150,bambu,10,True,2.0,NO_BRAM,MEM_ACC_11,1,8.0,9.0,220.3322610496628,5.4613999999999985,,,,,,,,,18.64,False,Random 30%
71,bambu,5,True,1.0,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.33226104966292,0.4614000000000005,,,,,,,,,20.1,False,Random 30%
1,bambu,5,False,,ALL_BRAM,MEM_ACC_11,2,,,,,,,,,,,,,2.93,False,Random 30%
194,bambu,15,True,4.0,ALL_BRAM,MEM_ACC_N1,1,8.0,6.0,170.96939647803057,9.151000000000005,,,,,,,,,17.73,False,Random 30%
40,bambu,15,False,,ALL_BRAM,MEM_ACC_NN,1,8.0,6.0,165.56291390728484,8.960000000000003,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,20.54,False,Random 30%
178,bambu,15,True,1.0,NO_BRAM,MEM_ACC_NN,1,8.0,9.0,220.3322610496632,10.461400000000006,,,,,,,,,19.84,False,Random 30%
224,bambu,20,True,2.0,NO_BRAM,MEM_ACC_N1,1,8.0,9.0,220.3322610496632,15.461400000000006,,,,,,,,,19.97,False,Random 30%
